date,down_hole_presure,down_hole_temperature,production_pipe_pressure,choke_size_pct,well_head_presure,well_head_temperature,choke_size_pressure,oil
10/05/2011,246.468,104.08,205.765,61.313,40.703,89.014,10.652,1686.76
11/05/2011,248.518,104.054,206.183,57.014,42.335,88.876,11.977,1670.64
12/05/2011,246.532,104.056,205.908,61.203,40.624,89.434,10.553,1712.79
13/05/2011,246.579,104.051,205.851,61.291,40.728,89.888,10.593,1650.96
14/05/2011,246.796,104.039,205.827,60.936,40.97,90.25,10.812,1650.79
15/05/2011,246.98,104.025,205.826,60.209,41.154,90.268,11.011,1649.09
16/05/2011,246.928,104.019,205.904,60.247,41.024,89.757,10.915,1650.33
17/05/2011,246.941,104.011,205.957,60.2,40.983,90.203,10.924,1648.37
18/05/2011,247.313,104.0,206.557,60.224,40.757,88.997,10.719,1647.74
19/05/2011,252.482,103.95,207.603,50.207,44.879,87.6,14.423,1312.11
20/05/2011,246.264,103.98,206.487,69.668,39.777,88.77,9.532,1604.94
21/05/2011,246.01,103.986,207.438,74.266,38.572,89.413,8.611,1680.39
22/05/2011,246.167,103.963,207.226,71.225,38.941,89.741,8.798,1662.47
23/05/2011,246.899,103.945,207.409,66.532,39.49,89.058,9.61,1630.07
24/05/2011,247.359,103.935,207.552,65.139,39.807,89.469,9.92,1630.7
25/05/2011,247.378,103.925,207.542,65.123,39.835,90.772,9.958,1632.56
26/05/2011,247.365,103.915,207.593,65.18,39.773,89.989,9.893,1623.82
27/05/2011,247.45,103.904,207.576,65.112,39.874,91.292,9.979,1620.58
28/05/2011,247.528,103.893,207.672,65.125,39.856,90.57,9.952,1619.0
29/05/2011,247.56,103.882,207.707,65.118,39.853,90.248,9.946,1624.05
30/05/2011,247.559,103.872,207.731,65.183,39.829,90.797,9.942,1626.74
31/05/2011,247.538,103.86,207.656,65.101,39.883,91.453,9.987,1622.87
01/06/2011,247.343,103.85,207.748,63.808,39.595,89.903,10.042,1631.52
02/06/2011,248.812,103.822,208.341,61.686,40.471,90.059,10.371,1359.53
03/06/2011,246.452,103.83,207.734,70.093,38.718,91.081,9.302,1547.21
04/06/2011,246.438,103.826,207.677,70.16,38.761,91.299,9.336,1577.17
05/06/2011,246.49,103.817,207.722,70.149,38.768,91.41,9.326,1588.29
06/06/2011,246.525,103.808,207.77,68.714,38.755,91.442,9.306,1617.42
07/06/2011,246.621,103.798,207.821,69.939,38.8,91.428,9.354,1615.64
08/06/2011,246.713,103.786,207.955,69.668,38.758,89.339,9.337,1608.44
09/06/2011,246.743,103.776,207.963,69.653,38.78,90.783,9.351,1614.41
10/06/2011,246.739,103.765,207.888,69.594,38.851,91.456,9.42,1615.37
11/06/2011,246.742,103.754,207.876,69.564,38.866,91.563,9.562,1616.16
12/06/2011,246.699,103.743,207.881,69.632,38.818,91.372,9.405,1625.51
13/06/2011,246.669,103.733,207.962,69.68,38.707,89.989,9.289,1630.18
14/06/2011,246.923,103.72,207.893,68.193,39.03,90.458,9.603,1621.78
15/06/2011,247.02,103.707,207.951,67.704,39.069,90.438,9.657,1616.63
16/06/2011,248.249,103.683,208.008,67.743,40.242,89.507,8.806,1564.69
17/06/2011,247.932,103.671,207.905,67.686,40.028,91.419,9.13,1582.42
18/06/2011,247.061,103.675,207.959,67.647,39.103,91.317,9.681,1617.29
19/06/2011,247.087,103.666,207.952,67.612,39.135,91.513,9.714,1616.68
20/06/2011,248.5,103.659,207.919,63.231,40.58,91.271,11.16,928.17
24/06/2011,291.478,100.127,182.632,63.112,108.846,11.574,108.723,1066.943
28/06/2011,291.478,100.124,182.528,62.993,108.949,11.55,108.827,1205.717
01/07/2011,247.451,103.494,202.932,62.873,44.519,84.795,13.247,1344.49
02/07/2011,245.537,103.602,202.845,65.263,42.692,88.53,11.436,545.72
03/07/2011,250.385,103.368,205.196,54.085,45.189,80.31,13.403,400.99
04/07/2011,244.934,103.529,202.412,64.484,42.522,88.825,11.201,645.93
05/07/2011,291.375,100.403,190.495,58.016,100.879,18.774,100.879,579.945
07/07/2011,251.597,103.318,202.906,51.548,48.691,75.444,17.764,513.96
08/07/2011,242.648,103.567,201.392,64.611,41.256,86.267,11.134,1263.32
09/07/2011,283.184,102.023,211.841,10.228,71.343,31.463,40.56,19.48
10/07/2011,247.672,103.467,202.828,57.549,44.844,86.565,14.399,1831.94
11/07/2011,242.705,103.536,201.263,65.734,41.442,89.676,10.377,1508.01
13/07/2011,291.264,100.124,184.631,50.604,106.633,14.575,106.633,1052.427
14/07/2011,291.693,99.723,176.361,35.473,115.332,13.785,115.332,596.843
15/07/2011,272.778,102.784,201.928,20.342,70.851,52.496,41.063,141.26
16/07/2011,244.119,103.473,199.96,60.092,44.159,86.209,13.357,815.04
17/07/2011,291.175,100.146,186.028,59.002,105.148,15.64,95.06,1140.513
18/07/2011,292.415,99.611,177.188,57.912,115.227,14.857,105.666,1465.987
20/07/2011,244.754,103.393,198.19,56.821,46.564,83.774,15.625,1791.46
21/07/2011,240.888,103.475,198.621,63.986,42.266,88.919,11.504,2197.54
22/07/2011,243.145,103.498,199.344,58.511,43.801,88.734,13.284,697.53
23/07/2011,291.461,100.334,187.04,57.966,104.421,15.633,90.206,937.453
24/07/2011,291.564,99.733,179.734,57.421,111.831,12.83,98.465,1177.377
25/07/2011,245.31,103.33,198.413,56.876,46.897,82.617,15.068,1417.3
26/07/2011,241.418,103.481,197.84,60.992,43.578,88.88,12.607,1989.87
27/07/2011,290.926,101.008,189.045,53.872,101.881,31.339,80.388,1285.345
28/07/2011,250.462,103.244,200.514,46.751,49.948,76.851,18.971,580.82
29/07/2011,240.332,103.482,197.608,63.549,42.724,88.422,12.023,2240.52
30/07/2011,249.808,103.488,199.374,46.968,50.433,87.971,20.651,266.13
31/07/2011,291.426,100.155,186.173,48.883,105.254,16.628,105.254,354.5
01/08/2011,291.793,99.662,176.776,50.799,115.017,13.616,115.017,442.87
02/08/2011,298.718,99.707,174.641,52.714,124.077,14.366,124.077,531.24
03/08/2011,300.262,99.624,174.544,54.63,125.719,14.983,125.719,619.61
04/08/2011,245.493,103.225,196.771,56.546,48.721,76.573,17.851,707.98
05/08/2011,238.618,103.428,195.578,65.507,43.04,87.935,12.508,2390.38
06/08/2011,241.969,103.431,197.882,58.707,44.088,88.044,13.558,2082.57
07/08/2011,241.516,103.49,197.527,58.921,43.989,88.712,13.318,2241.05
08/08/2011,242.954,103.497,198.214,55.849,44.741,88.626,14.109,2159.35
09/08/2011,243.608,103.507,198.423,54.473,45.185,88.542,14.587,2110.26
10/08/2011,244.564,103.494,198.766,52.608,45.798,89.105,15.251,1993.98
11/08/2011,245.213,103.483,199.162,51.853,46.052,89.225,15.52,1934.1
12/08/2011,245.414,103.482,199.562,51.967,45.852,89.157,15.326,1906.75
13/08/2011,245.855,103.474,200.081,52.227,45.774,87.122,15.253,1876.97
14/08/2011,246.108,103.464,200.438,52.183,45.67,88.924,15.158,1850.03
15/08/2011,246.354,103.449,200.76,52.035,45.594,89.516,15.064,1822.57
16/08/2011,247.365,103.427,201.215,50.728,46.15,89.249,15.673,1779.02
17/08/2011,247.799,103.406,201.415,50.053,46.384,89.453,15.911,1749.34
18/08/2011,247.91,103.39,201.677,50.05,46.233,89.619,15.764,1736.79
19/08/2011,248.022,103.373,201.98,50.051,46.042,89.562,15.576,1725.81
20/08/2011,248.071,103.357,202.31,50.069,45.761,88.458,15.304,1709.91
21/08/2011,248.225,103.341,202.574,50.058,45.651,88.497,15.197,1693.9
22/08/2011,248.374,103.328,202.752,50.007,45.622,89.38,15.171,1681.07
23/08/2011,248.045,103.323,202.951,50.845,45.094,89.583,14.632,1677.95
24/08/2011,248.312,103.316,203.303,51.29,45.01,88.259,14.563,1657.25
25/08/2011,248.75,103.304,203.573,50.278,45.176,88.209,14.764,1573.4
26/08/2011,253.056,103.251,205.058,45.598,47.998,86.584,17.224,1352.49
27/08/2011,248.234,103.287,204.029,51.986,44.206,89.263,13.733,1619.61
28/08/2011,248.127,103.278,204.073,52.036,44.054,87.809,13.57,1626.86
29/08/2011,247.36,103.276,204.04,54.145,43.32,88.689,12.821,1660.56
30/08/2011,246.191,103.283,203.959,58.204,42.232,89.489,11.697,1708.86
31/08/2011,246.302,103.278,203.958,58.194,42.344,89.557,11.819,1701.47
01/09/2011,246.087,103.275,203.96,58.541,42.127,89.729,11.605,1698.77
02/09/2011,245.584,103.279,204.07,60.335,41.514,87.593,10.991,1715.43
03/09/2011,245.659,103.279,204.107,60.313,41.552,88.37,11.027,1712.95
04/09/2011,245.716,103.281,204.073,60.24,41.642,89.356,11.105,1710.99
05/09/2011,245.418,103.285,204.145,61.667,41.273,88.915,10.726,1714.87
06/09/2011,245.43,103.285,204.264,62.312,41.167,87.668,10.619,1712.36
07/09/2011,245.105,103.288,204.255,63.362,40.85,89.127,10.281,1708.36
08/09/2011,244.788,103.29,204.312,64.958,40.476,89.458,9.896,1714.58
09/09/2011,244.878,103.288,204.425,66.108,40.453,89.724,9.886,1718.27
10/09/2011,244.947,103.284,204.592,66.114,40.355,88.479,9.803,1706.64
11/09/2011,244.995,103.28,204.721,66.129,40.275,88.222,9.718,1700.34
12/09/2011,244.767,103.279,204.789,67.643,39.978,87.62,9.397,1709.93
13/09/2011,252.274,103.119,206.497,54.203,45.778,82.479,13.639,944.17
14/09/2011,244.751,103.275,205.392,70.159,39.36,89.92,8.806,1567.69
15/09/2011,243.693,103.257,204.408,71.736,39.285,89.51,8.735,1611.04
16/09/2011,243.39,103.254,204.344,74.135,39.047,89.427,8.512,1731.83
17/09/2011,242.738,103.244,204.055,76.155,38.682,87.663,8.162,1748.28
18/09/2011,242.706,103.243,204.039,76.302,38.667,88.149,8.147,1754.97
19/09/2011,242.706,103.243,204.039,76.302,38.667,88.149,8.147,1765.28
20/09/2011,243.301,103.24,204.506,77.805,38.795,88.259,8.238,1776.07
21/09/2011,244.662,103.244,206.521,79.139,38.141,88.944,8.31,1758.96
22/09/2011,244.421,103.246,207.064,92.633,37.357,89.872,7.764,1789.52
23/09/2011,244.172,103.245,207.157,100.0,37.015,90.475,7.437,1808.7
24/09/2011,244.189,103.24,207.258,100.0,36.931,89.99,7.376,1804.22
25/09/2011,244.257,103.234,207.362,100.0,36.895,89.909,7.388,1804.12
26/09/2011,244.237,103.23,207.383,100.0,36.854,89.982,7.408,1803.45
27/09/2011,244.285,103.225,207.489,100.0,36.796,90.094,7.367,1797.79
28/09/2011,244.353,103.219,207.573,100.0,36.779,89.773,7.352,1685.26
29/09/2011,244.42,103.213,208.5,98.09,35.92,87.978,6.5,1700.15
30/09/2011,244.382,103.204,207.703,100.0,36.679,89.927,7.266,1678.14
01/10/2011,244.227,103.192,207.56,100.0,36.666,90.847,7.259,1672.21
02/10/2011,244.377,103.185,207.659,100.0,36.718,91.21,7.293,1661.5
03/10/2011,244.522,103.178,207.869,100.0,36.653,90.036,7.223,1656.96
04/10/2011,244.643,103.171,208.008,100.0,36.635,89.116,7.198,1650.25
05/10/2011,244.709,103.162,208.093,100.0,36.617,89.679,7.194,1646.68
06/10/2011,244.769,103.153,208.146,100.0,36.623,90.541,7.227,1644.21
07/10/2011,246.756,103.143,208.258,50.679,38.498,90.301,9.277,1127.72
08/10/2011,252.825,102.946,209.7,42.918,43.125,82.195,10.597,680.02
09/10/2011,246.207,103.095,207.924,91.937,38.283,89.868,6.643,1500.57
10/10/2011,246.924,103.082,208.093,87.723,38.831,90.715,6.593,1480.37
11/10/2011,244.786,103.102,208.265,99.968,36.522,90.85,7.169,1538.0
12/10/2011,244.869,103.094,208.343,100.0,36.526,90.957,7.188,1551.83
13/10/2011,244.89,103.082,208.336,100.0,36.555,90.944,7.231,1566.75
14/10/2011,249.94,103.02,209.798,73.767,40.142,85.057,11.373,1218.73
15/10/2011,246.266,103.033,208.783,60.208,37.483,88.731,7.873,1211.43
19/10/2011,291.884,99.706,182.323,1.174,109.561,8.331,109.561,1169.711
20/10/2011,293.926,99.649,177.163,1.195,116.763,7.372,116.763,1127.992
21/10/2011,300.014,99.7,177.112,0.987,122.902,10.22,122.902,1086.274
22/10/2011,300.652,99.629,176.827,0.992,123.825,11.669,123.825,1044.555
23/10/2011,300.629,99.562,177.539,0.992,123.09,11.387,123.09,1002.836
24/10/2011,292.018,96.67,172.785,0.983,119.233,10.902,119.233,961.117
26/10/2011,300.568,99.381,178.413,1.066,122.156,10.34,122.156,919.398
27/10/2011,300.572,99.373,178.347,1.074,122.225,10.142,122.225,877.679
28/10/2011,300.572,99.373,178.347,1.074,122.225,10.142,122.225,835.961
29/10/2011,300.572,99.373,178.347,1.074,122.225,10.142,122.225,794.242
30/10/2011,300.555,99.325,178.406,1.049,122.149,10.591,122.149,752.523
31/10/2011,300.498,99.153,178.859,1.998,121.639,11.574,121.588,710.804
01/11/2011,300.503,99.119,251.928,1.657,48.575,10.989,34.286,669.085
02/11/2011,300.428,99.138,190.296,1.157,110.132,10.892,101.996,627.366
03/11/2011,300.507,99.087,192.903,1.157,107.605,10.747,107.025,585.648
04/11/2011,300.489,99.045,192.875,1.035,107.613,11.001,106.822,543.929
05/11/2011,268.143,101.817,193.922,13.818,74.222,51.044,28.948,502.21
06/11/2011,242.164,102.81,198.804,65.831,43.361,87.327,10.906,1734.07
07/11/2011,241.709,102.918,199.984,67.644,41.725,87.694,10.212,1806.74
08/11/2011,241.262,103.038,200.131,70.332,41.131,85.585,9.896,1864.94
09/11/2011,240.475,103.041,200.075,71.061,40.401,84.885,10.319,1893.19
10/11/2011,239.901,103.041,199.57,71.212,40.331,86.11,10.706,1931.64
11/11/2011,240.863,103.039,199.803,34.861,41.06,84.424,11.52,1093.95
12/11/2011,249.864,102.856,202.999,35.681,46.864,77.35,17.114,960.37
13/11/2011,240.22,102.997,199.696,71.053,40.525,88.039,10.747,1895.6
14/11/2011,240.422,103.016,200.043,70.976,40.38,88.467,10.739,1893.6
15/11/2011,240.589,103.003,200.54,72.596,40.049,87.766,10.414,1880.97
16/11/2011,240.886,102.979,201.045,73.147,39.842,87.289,10.221,1873.21
17/11/2011,241.105,102.965,201.332,73.285,39.773,87.278,10.15,1861.88
18/11/2011,241.28,102.959,201.664,73.869,39.616,86.683,9.979,1847.31
19/11/2011,241.519,102.954,202.016,74.13,39.503,87.73,9.87,1829.94
20/11/2011,241.753,102.949,202.393,74.183,39.36,87.589,9.757,1810.86
21/11/2011,241.979,102.943,202.747,74.267,39.232,87.013,9.639,1792.95
22/11/2011,242.256,102.933,203.112,74.238,39.144,86.976,9.561,1774.76
23/11/2011,242.337,102.819,203.296,74.186,39.041,86.633,9.449,1754.19
24/11/2011,242.957,102.917,203.854,75.183,39.103,87.438,9.545,1690.63
28/11/2011,249.644,102.74,205.462,59.951,44.182,79.015,12.433,1350.88
02/12/2011,245.1,102.727,203.221,60.469,41.879,81.742,11.997,1348.69
05/12/2011,247.313,102.719,203.162,50.111,44.151,82.624,13.961,1358.54
06/12/2011,245.137,102.837,202.895,15.159,42.242,85.729,12.48,568.33
07/12/2011,244.092,102.716,203.284,57.377,40.807,83.644,10.885,1374.58
08/12/2011,242.327,102.817,202.614,46.773,39.713,86.766,10.063,1270.0
10/12/2011,248.872,102.545,204.267,16.386,44.604,74.804,13.499,566.61
11/12/2011,240.888,102.78,201.511,77.854,39.377,86.468,9.586,1859.52
12/12/2011,240.585,102.801,201.442,79.788,39.142,86.831,9.474,1939.64
13/12/2011,243.766,102.815,201.926,14.024,41.84,84.695,11.765,571.4
15/12/2011,241.047,102.77,201.239,75.086,39.808,86.302,10.055,1814.39
16/12/2011,240.515,102.792,200.943,76.52,39.572,88.147,9.889,1944.21
17/12/2011,241.076,102.824,201.352,67.408,39.724,87.598,10.078,1826.72
18/12/2011,244.162,102.732,202.603,45.048,41.559,84.063,11.313,1157.44
19/12/2011,240.83,102.808,201.56,77.388,39.27,87.928,9.623,1904.27
20/12/2011,241.019,102.818,201.821,77.24,39.199,87.572,9.558,1898.2
21/12/2011,241.236,102.826,202.145,77.377,39.091,87.724,9.466,1893.13
22/12/2011,241.481,102.828,202.457,77.395,39.025,87.68,9.397,1866.93
23/12/2011,241.746,102.825,202.774,77.433,38.972,87.527,9.344,1854.96
24/12/2011,242.277,102.82,203.006,58.226,39.27,87.245,9.697,1550.39
26/12/2011,291.46,100.098,199.065,0.727,92.396,11.405,77.347,1293.115
27/12/2011,249.356,102.671,204.441,43.74,44.915,79.071,14.438,1035.84
28/12/2011,244.039,102.799,202.973,31.122,41.066,85.36,10.561,897.82
29/12/2011,265.318,102.293,209.238,4.824,56.079,61.428,24.251,159.07
30/12/2011,242.342,102.752,202.601,77.697,39.741,87.135,9.353,1727.34
31/12/2011,241.916,102.778,202.96,80.19,38.956,86.417,8.873,1778.38
01/01/2012,242.184,102.779,203.358,81.17,38.826,86.445,8.735,1771.69
02/01/2012,242.73,102.772,203.389,81.061,39.341,86.008,9.232,1777.21
14/01/2012,287.805,100.328,191.293,3.973,96.511,24.467,42.891,108.08
15/01/2012,238.79,102.673,198.532,78.93,40.257,85.207,10.534,1931.14
16/01/2012,238.763,102.736,199.291,79.516,39.472,86.58,9.83,1983.54
17/01/2012,239.454,102.779,200.468,83.053,38.986,87.015,9.366,1984.97
18/01/2012,239.278,102.789,200.296,85.406,38.982,86.113,9.332,2004.73
19/01/2012,238.964,102.798,199.766,84.417,39.198,86.45,9.521,2024.63
20/01/2012,239.157,102.802,199.834,79.359,39.323,87.359,9.663,1999.83
21/01/2012,240.27,102.8,200.326,42.442,39.944,86.734,10.389,1246.64
22/01/2012,246.623,102.68,202.676,56.323,43.947,81.429,13.746,1478.51
23/01/2012,239.853,102.782,200.871,81.913,38.983,88.086,9.353,1865.29
24/01/2012,240.263,102.785,201.532,83.551,38.731,87.745,9.127,1851.56
25/01/2012,240.995,102.783,202.479,62.279,38.516,85.296,9.012,1456.87
27/01/2012,264.586,101.817,215.432,48.655,49.154,51.057,7.059,996.09
28/01/2012,244.864,102.71,202.672,74.744,42.192,84.298,11.528,1721.18
29/01/2012,257.012,102.625,203.995,9.948,53.017,80.669,18.305,94.96
30/01/2012,271.584,104.278,190.519,2.486,81.066,45.981,52.064,20.0
31/01/2012,239.262,105.954,171.832,21.618,67.43,73.693,36.514,992.31
01/02/2012,221.251,106.11,173.052,32.701,48.198,83.447,17.135,1298.84
02/02/2012,222.701,105.861,175.336,32.607,47.365,84.408,16.313,1360.83
03/02/2012,223.381,105.722,176.242,32.58,47.139,83.888,16.077,1342.41
04/02/2012,224.642,105.594,177.62,32.557,47.022,81.073,15.883,1311.87
05/02/2012,225.063,105.484,178.347,32.488,46.716,83.256,15.555,1283.47
06/02/2012,222.808,105.415,177.843,34.123,44.965,85.596,13.854,1301.74
07/02/2012,220.129,105.364,177.243,36.723,42.886,84.257,11.757,1269.47
08/02/2012,220.218,105.289,177.521,36.905,42.697,82.915,11.621,1271.31
09/02/2012,226.547,105.12,180.841,29.479,45.706,79.959,14.184,1053.2
10/02/2012,218.856,105.222,177.604,37.441,41.251,82.68,12.279,1247.14
11/02/2012,219.715,105.153,178.249,37.314,41.466,84.399,11.593,1276.12
12/02/2012,219.596,105.106,178.355,39.046,41.241,86.169,10.001,1301.47
13/02/2012,219.191,105.074,178.596,40.09,40.595,85.466,9.405,1283.33
14/02/2012,219.093,105.031,178.855,40.714,40.238,85.748,9.042,1299.87
15/02/2012,219.16,104.987,179.209,41.239,39.951,85.577,8.772,1294.81
16/02/2012,219.167,104.948,179.505,41.727,39.662,85.734,8.489,1295.53
17/02/2012,219.387,104.91,179.845,41.856,39.542,85.544,8.352,1285.7
18/02/2012,219.286,104.878,179.996,42.322,39.289,84.673,8.092,1275.18
19/02/2012,219.13,104.849,180.026,42.805,39.103,85.056,7.905,1263.41
20/02/2012,218.95,104.82,180.048,43.097,38.901,83.897,7.69,1252.54
21/02/2012,219.022,104.788,180.175,43.211,38.847,85.706,7.654,1247.26
22/02/2012,219.229,104.754,180.385,42.266,38.844,84.384,7.639,1246.47
23/02/2012,219.087,104.723,180.486,43.739,38.601,85.354,7.428,1249.37
24/02/2012,219.144,104.69,180.596,44.047,38.548,85.581,7.352,1248.61
25/02/2012,219.178,104.657,180.719,44.537,38.46,86.21,7.268,1250.39
26/02/2012,219.285,104.623,180.92,44.72,38.366,85.809,7.186,1248.86
27/02/2012,219.321,104.592,181.016,44.981,38.305,84.999,7.096,1247.61
28/02/2012,219.28,104.561,181.118,45.225,38.162,85.37,6.949,1247.75
29/02/2012,219.487,104.529,181.324,45.193,38.163,86.338,6.958,1243.1
01/03/2012,219.469,104.498,181.434,45.567,38.035,85.878,6.803,1237.67
02/03/2012,219.126,104.474,181.433,46.444,37.692,86.241,6.476,1244.07
03/03/2012,219.36,104.443,181.775,46.283,37.585,82.114,6.383,1237.0
04/03/2012,219.191,104.417,181.846,48.009,37.345,84.212,6.151,1246.93
05/03/2012,219.323,104.387,182.017,48.962,37.306,85.875,6.076,1248.95
06/03/2012,219.313,104.359,182.31,49.71,37.003,84.416,5.788,1249.25
07/03/2012,219.3,104.332,182.448,50.458,36.851,83.994,5.632,1251.91
08/03/2012,219.453,104.304,182.59,50.465,36.862,84.677,5.63,1246.71
09/03/2012,219.577,104.274,182.732,50.456,36.845,84.394,5.627,1244.24
10/03/2012,218.975,104.106,182.419,51.399,36.556,85.745,5.388,1244.19
11/03/2012,219.325,104.23,182.852,52.237,36.473,86.315,5.26,1236.49
12/03/2012,219.495,104.203,183.025,52.63,36.47,86.299,5.257,1237.53
13/03/2012,222.221,104.141,184.949,47.901,37.272,85.602,6.252,1081.88
14/03/2012,219.445,104.165,183.325,51.665,36.12,86.273,5.417,1221.75
15/03/2012,222.644,104.096,184.901,47.934,37.743,84.937,6.923,1076.12
16/03/2012,219.763,104.111,183.592,52.746,36.17,85.304,5.069,1202.91
17/03/2012,219.524,104.086,183.51,54.728,36.014,85.952,4.766,1215.32
18/03/2012,219.56,104.06,183.6,54.281,35.96,86.147,4.717,1220.05
19/03/2012,219.585,104.028,183.769,57.577,35.816,85.107,4.577,1224.73
20/03/2012,219.479,103.997,183.815,59.07,35.664,84.941,4.412,1234.65
21/03/2012,219.708,103.968,184.031,59.782,35.677,85.925,4.443,1241.7
22/03/2012,219.748,103.941,184.164,61.206,35.585,86.93,4.347,1246.38
23/03/2012,233.431,103.718,190.613,46.969,42.818,84.752,11.477,1031.18
24/03/2012,272.541,103.038,204.463,8.208,68.078,76.04,36.35,239.26
25/03/2012,273.43,103.05,202.969,7.975,70.461,74.84,38.853,370.83
26/03/2012,272.829,103.076,202.233,7.958,70.596,75.978,39.023,391.64
27/03/2012,253.878,103.372,195.006,24.545,58.872,80.023,27.268,690.78
28/03/2012,220.639,103.903,184.512,58.879,36.127,86.756,4.824,1268.24
29/03/2012,219.53,103.843,183.927,64.16,35.603,86.411,4.287,1272.0
30/03/2012,219.235,103.803,184.1,73.16,35.134,86.431,3.827,1293.04
31/03/2012,219.047,103.783,184.234,88.129,34.813,86.222,3.487,1298.19
01/04/2012,218.952,103.766,184.318,100.0,34.634,86.317,3.304,1301.05
02/04/2012,218.989,103.748,184.357,100.0,34.632,86.425,3.306,1309.04
03/04/2012,219.052,103.74,184.455,100.0,34.597,86.02,3.29,1305.86
04/04/2012,219.209,103.73,184.587,100.0,34.621,86.563,3.314,1301.89
05/04/2012,219.466,103.716,184.883,100.0,34.583,85.661,3.286,1299.73
06/04/2012,219.723,103.696,185.117,100.0,34.606,86.602,3.292,1294.63
07/04/2012,220.041,103.673,185.486,100.0,34.555,86.647,3.213,1289.54
08/04/2012,220.407,103.644,185.942,100.0,34.465,85.698,3.157,1279.75
09/04/2012,220.733,103.614,186.244,100.0,34.489,86.162,3.186,1276.84
10/04/2012,220.98,103.584,186.483,100.0,34.497,86.227,3.166,1251.35
11/04/2012,221.351,103.552,186.845,100.0,34.506,86.965,3.168,1241.47
12/04/2012,221.561,103.521,187.09,100.0,34.472,86.906,3.134,1234.71
